log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
3.450,3.625,3.800,0.0460567029007386,66.63649102813417
3.450,3.625,3.800,0.049185903753716786,66.41169963874839
3.450,3.625,3.800,0.05231510460669497,66.18704058080534
3.450,3.625,3.800,0.05544430545967227,65.96268729882527
3.450,3.625,3.800,0.05857350631265046,65.73881323732824
3.450,3.625,3.800,0.061702707165628645,65.5155918408345
3.450,3.625,3.800,0.06483190801860683,65.29319655386422
3.450,3.625,3.800,0.06796110887158502,65.07180082093761
3.450,3.625,3.800,0.0710903097245632,64.85157808657485
3.450,3.625,3.800,0.07421951057754139,64.6327017952961
3.450,3.625,3.800,0.07734871143051958,64.41532516683927
3.450,3.625,3.800,0.08047791228349777,64.19942572985539
3.450,3.625,3.800,0.08360711313647595,63.9848906944513
3.450,3.625,3.800,0.08673631398945414,63.77160652857653
3.450,3.625,3.800,0.08986551484243233,63.55945970018064
3.450,3.625,3.800,0.09299471569541051,63.34833667721319
3.450,3.625,3.800,0.0961239165483887,63.13812392762374
3.450,3.625,3.800,0.09925311740136689,62.92870791936185
3.450,3.625,3.800,0.10238231825434507,62.71997512037706
3.450,3.625,3.800,0.10551151910732326,62.511811998618946
3.450,3.625,3.800,0.10864071996030145,62.30410502203706
3.450,3.625,3.800,0.11176992081327963,62.09674065858095
3.450,3.625,3.800,0.11489912166625782,61.88960537620018
3.450,3.625,3.800,0.11802832251923512,61.682585642844366
3.450,3.625,3.800,0.1211575233722133,61.47556792646295
3.450,3.625,3.800,0.12428672422519149,61.26843869500554
3.450,3.625,3.800,0.12741592507816968,61.0610844164217
3.450,3.625,3.800,0.13054512593114787,60.85339155866099
3.450,3.625,3.800,0.13367432678412605,60.64524658967296
3.450,3.625,3.800,0.13680352763710424,60.43653597740716
3.450,3.625,3.800,0.13993272849008243,60.22714618981316
3.450,3.625,3.800,0.1430619293430606,60.01696369484051
3.450,3.625,3.800,0.1461911301960388,59.80587496043878
3.450,3.625,3.800,0.14932033104901699,59.59376645455751
3.450,3.625,3.800,0.15244953190199517,59.38052464514627
3.450,3.625,3.800,0.15557873275497336,59.1660360001546
3.450,3.625,3.800,0.15870793360795155,58.95018698753207
3.450,3.625,3.800,0.16183713446092973,58.732864075228235
3.450,3.625,3.800,0.16496633531390792,58.51395373119266
3.450,3.625,3.800,0.1680955361668861,58.29334242337488
3.450,3.625,3.800,0.1712247370198643,58.07091661972448
3.450,3.625,3.800,0.17435393787284248,57.846562788190994
3.450,3.625,3.800,0.17748313872582067,57.62016739672399
3.450,3.625,3.800,0.18061233957879796,57.39161691327309
3.450,3.625,3.800,0.18374154043177615,57.160797805787716
3.450,3.625,3.800,0.18687074128475434,56.92759654221749
3.450,3.625,3.800,0.18999994213773252,56.69189959051198
3.450,3.625,3.800,0.1931291429907107,56.45359341862073
3.450,3.625,3.800,0.1962583438436889,56.2125644944933
3.450,3.625,3.800,0.19938754469666709,55.96869928607926
3.450,3.625,3.800,0.20251674554964527,55.72188426132814
3.450,3.625,3.800,0.20564594640262346,55.47200588818952
3.450,3.625,3.800,0.20877514725560165,55.21895063461295
3.450,3.625,3.800,0.21190434810857983,54.96260496854799
3.450,3.625,3.800,0.21503354896155802,54.70285535794419
3.450,3.625,3.800,0.2181627498145362,54.43958827075111
3.450,3.625,3.800,0.2212919506675144,54.172690174918316
3.450,3.625,3.800,0.22442115152049258,53.902047538395344
3.450,3.625,3.800,0.22755035237347077,53.62757009997737
3.450,3.625,3.800,0.23067955322644895,53.34933152750119
3.450,3.625,3.800,0.23380875407942714,53.06747592385198
3.450,3.625,3.800,0.23693795493240533,52.78214766400096
3.450,3.625,3.800,0.2400671557853835,52.49349112291934
3.450,3.625,3.800,0.2431963566383608,52.201650675578435
3.450,3.625,3.800,0.246325557491339,51.9067706969493
3.450,3.625,3.800,0.24945475834431718,51.60899556200324
3.450,3.625,3.800,0.25258395919729537,51.308469645711476
3.450,3.625,3.800,0.25571316005027356,51.00533732304523
3.450,3.625,3.800,0.25884236090325174,50.69974296897573
3.450,3.625,3.800,0.26197156175622993,50.39183095847419
3.450,3.625,3.800,0.2651007626092081,50.08174566651183
3.450,3.625,3.800,0.2682299634621863,49.769631468059885
3.450,3.625,3.800,0.2713591643151645,49.45563273808956
3.450,3.625,3.800,0.2744883651681427,49.1398938515721
3.450,3.625,3.800,0.27761756602112087,48.82255918347871
3.450,3.625,3.800,0.28074676687409905,48.503773108780614
3.450,3.625,3.800,0.28387596772707724,48.18368000244904
3.450,3.625,3.800,0.2870051685800554,47.8624242394552
3.450,3.625,3.800,0.2901343694330336,47.54015019477033
3.450,3.625,3.800,0.2932635702860118,47.21700224336564
3.450,3.625,3.800,0.29639277113899,46.89312476021236
3.450,3.625,3.800,0.29952197199196817,46.5686621202817
3.450,3.625,3.800,0.30265117284494636,46.2437586985449
3.450,3.625,3.800,0.30578037369792366,45.91855886997327
3.450,3.625,3.800,0.30890957455090184,45.593207009537835
3.450,3.625,3.800,0.31203877540388003,45.267847492209924
3.450,3.625,3.800,0.3151679762568582,44.94262469296075
3.450,3.625,3.800,0.3182971771098364,44.61768298676154
3.450,3.625,3.800,0.3214263779628146,44.29316674858351
3.450,3.625,3.800,0.3245555788157928,43.969220353397894
3.450,3.625,3.800,0.32768477966877096,43.6459881761759
3.450,3.625,3.800,0.33081398052174915,43.32361459188876
3.450,3.625,3.800,0.33394318137472734,43.002243975507696
3.450,3.625,3.800,0.3370723822277055,42.68202070200392
3.450,3.625,3.800,0.3402015830806837,42.36308914634866
3.450,3.625,3.800,0.3433307839336619,42.04559368351315
3.450,3.625,3.800,0.3464599847866401,41.729678688468596
3.450,3.625,3.800,0.34958918563961827,41.41548853618623
3.450,3.625,3.800,0.35271838649259646,41.10316760163727
3.450,3.625,3.800,0.35584758734557465,40.79286025979293
3.450,3.625,3.800,0.35897678819855283,40.484710885624445
3.450,3.625,3.800,0.362105989051531,40.178863854103035
3.450,3.625,3.800,0.3652351899045092,39.87546354019992
3.450,3.625,3.800,0.3683643907574865,39.5746543188864
3.450,3.625,3.800,0.3714935916104647,39.276580565133536
3.450,3.625,3.800,0.3746227924634429,38.98138665391264
3.450,3.625,3.800,0.37775199331642106,38.68918705640868
3.450,3.625,3.800,0.38088119416939925,38.39992399489857
3.450,3.625,3.800,0.38401039502237744,38.11347814514877
3.450,3.625,3.800,0.3871395958753556,37.829730105919616
3.450,3.625,3.800,0.3902687967283338,37.54856047597147
3.450,3.625,3.800,0.393397997581312,37.26984985406468
3.450,3.625,3.800,0.3965271984342902,36.99347883895961
3.450,3.625,3.800,0.39965639928726837,36.71932802941661
3.450,3.625,3.800,0.40278560014024656,36.447278024196024
3.450,3.625,3.800,0.40591480099322474,36.177209422058205
3.450,3.625,3.800,0.40904400184620293,35.909002821763515
3.450,3.625,3.800,0.4121732026991811,35.642538822072304
3.450,3.625,3.800,0.4153024035521593,35.37769802174492
3.450,3.625,3.800,0.4184316044051375,35.11436101954172
3.450,3.625,3.800,0.4215608052581157,34.852408414223056
3.450,3.625,3.800,0.42469000611109387,34.59172080454928
3.450,3.625,3.800,0.42781920696407205,34.332178789280746
3.450,3.625,3.800,0.43094840781704935,34.07366296717788
3.450,3.625,3.800,0.43407760867002754,33.81605393700089
3.450,3.625,3.800,0.4372068095230057,33.5592322975102
3.450,3.625,3.800,0.4403360103759839,33.30307864746616
3.450,3.625,3.800,0.4434652112289621,33.04747358562913
3.450,3.625,3.800,0.4465944120819403,32.79229771075945
3.450,3.625,3.800,0.44972361293491847,32.537431621617486
3.450,3.625,3.800,0.45285281378789666,32.28275591696359
3.450,3.625,3.800,0.45598201464087484,32.02815119555811
3.450,3.625,3.800,0.45911121549385303,31.773498056161397
3.450,3.625,3.800,0.4622404163468312,31.518677097533807
3.450,3.625,3.800,0.4653696171998094,31.263568918435695
3.450,3.625,3.800,0.4684988180527876,31.00805411762741
3.450,3.625,3.800,0.4716280189057658,30.75201329386931
3.450,3.625,3.800,0.47475721975874396,30.49532704592174
3.450,3.625,3.800,0.47788642061172215,30.23787597254506
3.450,3.625,3.800,0.48101562146470034,29.979540672499617
3.450,3.625,3.800,0.4841448223176785,29.72020174454577
3.450,3.625,3.800,0.4872740231706567,29.459739787443866
3.450,3.625,3.800,0.4904032240236349,29.19803539995426
3.450,3.625,3.800,0.4935324248766122,28.934969180837385
3.450,3.625,3.800,0.4966616257295904,28.670421728853434
3.450,3.625,3.800,0.49979082658256857,28.404273642762845
3.450,3.625,3.800,0.5029200274355468,28.136405521325962
3.450,3.625,3.800,0.5060492282885249,27.866697963303146
3.450,3.625,3.800,0.5091784291415031,27.59503156745474
3.450,3.625,3.800,0.5123076299944813,27.321286932541106
3.450,3.625,3.800,0.5154368308474595,27.045344657322595
3.450,3.625,3.800,0.5185660317004377,26.767085340559554
3.450,3.625,3.800,0.5216952325534159,26.486389581012343
3.450,3.625,3.800,0.5248244334063941,26.20313797744131
3.450,3.625,3.800,0.5279536342593723,25.91724852998247
3.450,3.625,3.800,0.5310828351123504,25.62881632305676
3.450,3.625,3.800,0.5342120359653286,25.33798879866887
3.450,3.625,3.800,0.5373412368183068,25.044913406678425
3.450,3.625,3.800,0.540470437671285,24.749737596945053
3.450,3.625,3.800,0.5435996385242632,24.45260881932839
3.450,3.625,3.800,0.5467288393772414,24.153674523688064
3.450,3.625,3.800,0.5498580402302196,23.853082159883698
3.450,3.625,3.800,0.5529872410831977,23.55097917777493
3.450,3.625,3.800,0.556116441936175,23.247513027221476
3.450,3.625,3.800,0.5592456427891532,22.94283115808279
3.450,3.625,3.800,0.5623748436421314,22.637081020218584
3.450,3.625,3.800,0.5655040444951096,22.330410063488493
3.450,3.625,3.800,0.5686332453480878,22.02296573775215
3.450,3.625,3.800,0.571762446201066,21.714895492869175
3.450,3.625,3.800,0.5748916470540442,21.40634677869921
3.450,3.625,3.800,0.5780208479070224,21.097467045101872
3.450,3.625,3.800,0.5811500487600005,20.7884037419368
3.450,3.625,3.800,0.5842792496129787,20.479304319063623
3.450,3.625,3.800,0.5874084504659569,20.170316226341964
3.450,3.625,3.800,0.5905376513189351,19.861586913631456
3.450,3.625,3.800,0.5936668521719133,19.553263830791735
3.450,3.625,3.800,0.5967960530248915,19.245494427682424
3.450,3.625,3.800,0.5999252538778697,18.938426154163153
3.450,3.625,3.800,0.6030544547308478,18.632206460093553
3.450,3.625,3.800,0.606183655583826,18.326982795333254
3.450,3.625,3.800,0.6093128564368042,18.022902609741884
3.450,3.625,3.800,0.6124420572897824,17.72011335317908
3.450,3.625,3.800,0.6155712581427606,17.41876247550446
3.450,3.625,3.800,0.6187004589957379,17.11899742657775
3.450,3.625,3.800,0.6218296598487161,16.8209656562584
3.450,3.625,3.800,0.6249588607016943,16.524814614406132
3.450,3.625,3.800,0.6280880615546724,16.230691750880574
3.450,3.625,3.800,0.6312172624076506,15.938744515541352
3.450,3.625,3.800,0.6343464632606288,15.6491203582481
3.450,3.625,3.800,0.637475664113607,15.361966728860446
3.450,3.625,3.800,0.6406048649665852,15.077431077238021
3.450,3.625,3.800,0.6437340658195634,14.795660853240454
3.450,3.625,3.800,0.6468632666725416,14.516803506727374
3.450,3.625,3.800,0.6499924675255198,14.241006487558412
3.450,3.625,3.800,0.6531216683784979,13.968417245593196
3.450,3.625,3.800,0.6562508692314761,13.699183230691357
3.450,3.625,3.800,0.6593800700844543,13.433451892712526
3.450,3.625,3.800,0.6625092709374325,13.171370681516331
3.450,3.625,3.800,0.6656384717904107,12.913087046962403
3.450,3.625,3.800,0.6687676726433889,12.658748438910369
3.450,3.625,3.800,0.6718968734963671,12.408502307219862
3.450,3.625,3.800,0.6750260743493453,12.162496101730506
3.450,3.625,3.800,0.6781552752023234,11.920841824799812
3.450,3.625,3.800,0.6812844760553007,11.68351318906261
3.450,3.625,3.800,0.6844136769082789,11.450450188278143
3.450,3.625,3.800,0.6875428777612571,11.221592816205854
3.450,3.625,3.800,0.6906720786142353,10.996881066605116
3.450,3.625,3.800,0.6938012794672135,10.776254933235307
3.450,3.625,3.800,0.6969304803201917,10.559654409855801
3.450,3.625,3.800,0.7000596811731699,10.347019490225971
3.450,3.625,3.800,0.703188882026148,10.138290168105195
3.450,3.625,3.800,0.7063180828791262,9.933406437252847
3.450,3.625,3.800,0.7094472837321044,9.732308291428302
3.450,3.625,3.800,0.7125764845850826,9.534935724390936
3.450,3.625,3.800,0.7157056854380608,9.34122872990012
3.450,3.625,3.800,0.718834886291039,9.151127301715235
3.450,3.625,3.800,0.7219640871440172,8.964571433595653
3.450,3.625,3.800,0.7250932879969954,8.78150111930075
3.450,3.625,3.800,0.7282224888499735,8.601856352589898
3.450,3.625,3.800,0.7313516897029517,8.425577127222477
3.450,3.625,3.800,0.7344808905559299,8.252603436957859
3.450,3.625,3.800,0.7376100914089081,8.08287527555542
3.450,3.625,3.800,0.7407392922618863,7.916332636774536
3.450,3.625,3.800,0.7438684931148636,7.752915514374626
3.450,3.625,3.800,0.7469976939678418,7.592563902114973
3.450,3.625,3.800,0.75012689482082,7.435217793755
3.450,3.625,3.800,0.7532560956737981,7.280817183054081
3.450,3.625,3.800,0.7563852965267763,7.129302063771592
3.450,3.625,3.800,0.7595144973797545,6.980612429666906
3.450,3.625,3.800,0.7626436982327327,6.8346882744994
3.450,3.625,3.800,0.7657728990857109,6.691469592028449
3.450,3.625,3.800,0.7689020999386891,6.550896376013429
3.450,3.625,3.800,0.7720313007916673,6.412908620213713
3.450,3.625,3.800,0.7751605016446454,6.277446318388677
3.450,3.625,3.800,0.7782897024976236,6.144449464297696
3.450,3.625,3.800,0.7814189033506018,6.0138580517001445
3.450,3.625,3.800,0.78454810420358,5.8856120743554
3.450,3.625,3.800,0.7876773050565582,5.759651526022835
3.450,3.625,3.800,0.7908065059095364,5.635916400461825
3.450,3.625,3.800,0.7939357067625146,5.514346691431745
3.450,3.625,3.800,0.7970649076154928,5.394882392691973
3.450,3.625,3.800,0.8001941084684709,5.27746349800188
3.450,3.625,3.800,0.8033233093214491,5.1620300011208435
3.450,3.625,3.800,0.8064525101744273,5.048521895808237
3.450,3.625,3.800,0.8095817110274046,4.936879175823468
3.450,3.625,3.800,0.8127109118803828,4.82704183492585
3.450,3.625,3.800,0.815840112733361,4.7189498668747865
3.450,3.625,3.800,0.8189693135863392,4.612543265429656
3.450,3.625,3.800,0.8220985144393174,4.50776202434983
3.450,3.625,3.800,0.8252277152922955,4.4045461408373345
3.450,3.625,3.800,0.8283569161452737,4.302846627360244
3.450,3.625,3.800,0.8314861169982519,4.2026499564374475
3.450,3.625,3.800,0.8346153178512301,4.103949722183982
3.450,3.625,3.800,0.8377445187042083,4.006739518714887
3.450,3.625,3.800,0.8408737195571865,3.9110129401451976
3.450,3.625,3.800,0.8440029204101647,3.8167635805899534
3.450,3.625,3.800,0.8471321212631429,3.723985034164192
3.450,3.625,3.800,0.850261322116121,3.6326708949829505
3.450,3.625,3.800,0.8533905229690992,3.542814757161267
3.450,3.625,3.800,0.8565197238220774,3.45441021481418
3.450,3.625,3.800,0.8596489246750556,3.3674508620567263
3.450,3.625,3.800,0.8627781255280338,3.281930293003944
3.450,3.625,3.800,0.865907326381012,3.1978421017708705
3.450,3.625,3.800,0.8690365272339902,3.1151798824725443
3.450,3.625,3.800,0.8721657280869675,3.0339372292240254
3.450,3.625,3.800,0.8752949289399456,2.954107736140306
3.450,3.625,3.800,0.8784241297929238,2.875684997336447
3.450,3.625,3.800,0.881553330645902,2.7986626069274854
3.450,3.625,3.800,0.8846825314988802,2.72303415902846
3.450,3.625,3.800,0.8878117323518584,2.6487932477544076
3.450,3.625,3.800,0.8909409332048366,2.5759334672203673
3.450,3.625,3.800,0.8940701340578148,2.504448411541375
3.450,3.625,3.800,0.897199334910793,2.43433167483247
3.450,3.625,3.800,0.9003285357637711,2.36557685120869
3.450,3.625,3.800,0.9034577366167493,2.2981775347850726
3.450,3.625,3.800,0.9065869374697275,2.2321273196766542
3.450,3.625,3.800,0.9097161383227057,2.167419799998475
3.450,3.625,3.800,0.9128453391756839,2.10404856986557
3.450,3.625,3.800,0.9159745400286621,2.042007223392979
3.450,3.625,3.800,0.9191037408816403,1.9812893546957393
3.450,3.625,3.800,0.9222329417346184,1.921888557888889
3.450,3.625,3.800,0.9253621425875966,1.8637984270874646
3.450,3.625,3.800,0.9284913434405748,1.8070125564065052
3.450,3.625,3.800,0.931620544293553,1.7515245399610477
3.450,3.625,3.800,0.9347497451465303,1.6973279718661454
3.450,3.625,3.800,0.9378789459995085,1.6444164462368058
3.450,3.625,3.800,0.9410081468524867,1.5927835571880817
3.450,3.625,3.800,0.9441373477054649,1.5424228988350106
3.450,3.625,3.800,0.9472665485584431,1.49332806529263
3.450,3.625,3.800,0.9503957494114212,1.445492650675979
3.450,3.625,3.800,0.9535249502643994,1.3989102491000942
3.450,3.625,3.800,0.9566541511173776,1.3535744546800146
3.450,3.625,3.800,0.9597833519703558,1.3094788615307769
3.450,3.625,3.800,0.962912552823334,1.2666170637674181
3.450,3.625,3.800,0.9660417536763122,1.224982655504978
3.450,3.625,3.800,0.9691709545292904,1.1845692308584934
3.450,3.625,3.800,0.9723001553822685,1.1453703839430016
3.450,3.625,3.800,0.9754293562352467,1.1073797016333156
3.450,3.625,3.800,0.9785585570882249,1.070586677645808
3.450,3.625,3.800,0.9816877579412031,1.0349698892023946
3.450,3.625,3.800,0.9848169587941813,1.00050611334861
3.450,3.625,3.800,0.9879461596471595,0.967172127129988
3.450,3.625,3.800,0.9910753605001377,0.9349447075920632
3.450,3.625,3.800,0.9942045613531159,0.9038006317803694
3.450,3.625,3.800,0.9973337622060932,0.8737166767404495
3.450,3.625,3.800,1.0004629630590713,0.8446696195178205
3.450,3.625,3.800,1.0035921639120495,0.8166362371580254
3.450,3.625,3.800,1.0067213647650277,0.7895933067065981
3.450,3.625,3.800,1.009850565618006,0.7635176052090731
3.450,3.625,3.800,1.012979766470984,0.7383859097109844
3.450,3.625,3.800,1.0161089673239623,0.7141749972578666
3.450,3.625,3.800,1.0192381681769405,0.6908616448952534
3.450,3.625,3.800,1.0223673690299186,0.6684226296686792
3.450,3.625,3.800,1.0254965698828968,0.6468347286236782
3.450,3.625,3.800,1.028625770735875,0.6260747188057845
3.450,3.625,3.800,1.0317549715888532,0.6061193772605326
3.450,3.625,3.800,1.0348841724418314,0.5869454810334563
3.450,3.625,3.800,1.0380133732948096,0.5685298071700902
3.450,3.625,3.800,1.0411425741477878,0.550849132715968
3.450,3.625,3.800,1.044271775000766,0.5338802347166244
3.450,3.625,3.800,1.0474009758537441,0.5175998902175933
3.450,3.625,3.800,1.0505301767067223,0.5019848762644091
3.450,3.625,3.800,1.0536593775597005,0.48701196990260587
3.450,3.625,3.800,1.0567885784126787,0.4726579481777178
3.450,3.625,3.800,1.059917779265656,0.45889958813528287
3.450,3.625,3.800,1.0630469801186342,0.4457136668208277
3.450,3.625,3.800,1.0661761809716124,0.43307696127989015
3.450,3.625,3.800,1.0693053818245906,0.4209662485580047
3.450,3.625,3.800,1.0724345826775687,0.4093583057007054
3.450,3.625,3.800,1.075563783530547,0.39822990975352646
3.450,3.625,3.800,1.0786929843835251,0.38755783776200214
3.450,3.625,3.800,1.0818221852365033,0.3773188667716667
3.450,3.625,3.800,1.0849513860894815,0.36748977382805403
3.450,3.625,3.800,1.0880805869424597,0.3580473359766988
3.450,3.625,3.800,1.0912097877954379,0.3489683302631348
3.450,3.625,3.800,1.094338988648416,0.34022953373289644
3.450,3.625,3.800,1.0974681895013942,0.3318077234315179
3.450,3.625,3.800,1.1005973903543724,0.3236796764045332
3.450,3.625,3.800,1.1037265912073506,0.3158221696974768
3.450,3.625,3.800,1.1068557920603288,0.3082119803558828
