log10(nu_E [GeV]) low,log10(nu_E [GeV]) center,log10(nu_E [GeV]) high,log10(psi [degrees]),dP/dOmega
1.700,1.875,2.050,-2.5449216033651636,132.018153865441
1.700,1.875,2.050,-2.5417924025121854,132.01815386542614
1.700,1.875,2.050,-2.5386632016592072,132.0181538654151
1.700,1.875,2.050,-2.535534000806229,132.01815386540807
1.700,1.875,2.050,-2.532404799953251,132.0181538654053
1.700,1.875,2.050,-2.529275599100273,132.01815386540707
1.700,1.875,2.050,-2.526146398247295,132.01815386541355
1.700,1.875,2.050,-2.5230171973943167,132.01815386542498
1.700,1.875,2.050,-2.5198879965413385,132.0181538654416
1.700,1.875,2.050,-2.5167587956883604,132.0181538654637
1.700,1.875,2.050,-2.5136295948353826,132.0181538654914
1.700,1.875,2.050,-2.5105003939824044,132.018153865525
1.700,1.875,2.050,-2.5073711931294262,132.01815386556473
1.700,1.875,2.050,-2.504241992276448,132.0181538656108
1.700,1.875,2.050,-2.50111279142347,132.01815386566346
1.700,1.875,2.050,-2.4979835905704917,132.01815386572295
1.700,1.875,2.050,-2.4948543897175135,132.0181538657895
1.700,1.875,2.050,-2.4917251888645353,132.0181538658633
1.700,1.875,2.050,-2.488595988011557,132.0181538659446
1.700,1.875,2.050,-2.485466787158579,132.01815386603369
1.700,1.875,2.050,-2.4823375863056008,132.01815386613072
1.700,1.875,2.050,-2.4792083854526226,132.01815386623596
1.700,1.875,2.050,-2.4760791845996444,132.01815386634962
1.700,1.875,2.050,-2.472949983746666,132.01815386647192
1.700,1.875,2.050,-2.469820782893688,132.0181538666024
1.700,1.875,2.050,-2.4666915820407103,132.0181538667402
1.700,1.875,2.050,-2.463562381187732,132.01815386688443
1.700,1.875,2.050,-2.460433180334754,132.01815386703427
1.700,1.875,2.050,-2.4573039794817757,132.01815386718886
1.700,1.875,2.050,-2.4541747786287975,132.01815386734728
1.700,1.875,2.050,-2.4510455777758198,132.01815386750874
1.700,1.875,2.050,-2.4479163769228416,132.0181538676723
1.700,1.875,2.050,-2.4447871760698634,132.01815386783716
1.700,1.875,2.050,-2.441657975216885,132.01815386800243
1.700,1.875,2.050,-2.438528774363907,132.01815386816725
1.700,1.875,2.050,-2.435399573510929,132.01815386833076
1.700,1.875,2.050,-2.4322703726579507,132.01815386849208
1.700,1.875,2.050,-2.4291411718049725,132.01815386865036
1.700,1.875,2.050,-2.4260119709519943,132.01815386880475
1.700,1.875,2.050,-2.422882770099016,132.01815386895436
1.700,1.875,2.050,-2.419753569246038,132.0181538690983
1.700,1.875,2.050,-2.4166243683930597,132.01815386923582
1.700,1.875,2.050,-2.4134951675400815,132.01815386936593
1.700,1.875,2.050,-2.4103659666871033,132.01815386948783
1.700,1.875,2.050,-2.407236765834125,132.01815386960064
1.700,1.875,2.050,-2.4041075649811474,132.01815386970353
1.700,1.875,2.050,-2.4009783641281692,132.01815386979558
1.700,1.875,2.050,-2.397849163275191,132.01815386987596
1.700,1.875,2.050,-2.394719962422213,132.0181538699438
1.700,1.875,2.050,-2.3915907615692347,132.01815386999823
1.700,1.875,2.050,-2.388461560716257,132.0181538700384
1.700,1.875,2.050,-2.3853323598632787,132.01815387006346
1.700,1.875,2.050,-2.3822031590103006,132.0181538700725
1.700,1.875,2.050,-2.3790739581573224,132.01815387006468
1.700,1.875,2.050,-2.375944757304344,132.01815387003916
1.700,1.875,2.050,-2.372815556451366,132.01815386999505
1.700,1.875,2.050,-2.369686355598388,132.0181538699315
1.700,1.875,2.050,-2.3665571547454096,132.01815386984762
1.700,1.875,2.050,-2.3634279538924314,132.01815386974258
1.700,1.875,2.050,-2.3602987530394532,132.0181538696155
1.700,1.875,2.050,-2.357169552186475,132.01815386946552
1.700,1.875,2.050,-2.354040351333497,132.01815386929178
1.700,1.875,2.050,-2.3509111504805187,132.0181538690934
1.700,1.875,2.050,-2.3477819496275405,132.01815386886955
1.700,1.875,2.050,-2.3446527487745623,132.01815386861932
1.700,1.875,2.050,-2.3415235479215846,132.01815386834187
1.700,1.875,2.050,-2.3383943470686064,132.01815386803636
1.700,1.875,2.050,-2.335265146215628,132.0181538677019
1.700,1.875,2.050,-2.33213594536265,132.01815386733762
1.700,1.875,2.050,-2.329006744509672,132.0181538669427
1.700,1.875,2.050,-2.325877543656694,132.0181538665162
1.700,1.875,2.050,-2.322748342803716,132.0181538660576
1.700,1.875,2.050,-2.3196191419507377,132.01815386556865
1.700,1.875,2.050,-2.3164899410977595,132.01815386505262
1.700,1.875,2.050,-2.3133607402447813,132.01815386451273
1.700,1.875,2.050,-2.310231539391803,132.01815386395216
1.700,1.875,2.050,-2.307102338538825,132.01815386337415
1.700,1.875,2.050,-2.3039731376858468,132.01815386278196
1.700,1.875,2.050,-2.3008439368328686,132.01815386217876
1.700,1.875,2.050,-2.2977147359798904,132.01815386156778
1.700,1.875,2.050,-2.294585535126912,132.01815386095228
1.700,1.875,2.050,-2.291456334273934,132.01815386033545
1.700,1.875,2.050,-2.288327133420956,132.0181538597205
1.700,1.875,2.050,-2.2851979325679777,132.0181538591107
1.700,1.875,2.050,-2.2820687317149995,132.01815385850924
1.700,1.875,2.050,-2.2789395308620217,132.01815385791934
1.700,1.875,2.050,-2.2758103300090435,132.01815385734423
1.700,1.875,2.050,-2.2726811291560653,132.0181538567871
1.700,1.875,2.050,-2.269551928303087,132.01815385625125
1.700,1.875,2.050,-2.266422727450109,132.01815385573983
1.700,1.875,2.050,-2.2632935265971312,132.01815385525606
1.700,1.875,2.050,-2.260164325744153,132.01815385480322
1.700,1.875,2.050,-2.257035124891175,132.0181538543845
1.700,1.875,2.050,-2.2539059240381967,132.01815385400312
1.700,1.875,2.050,-2.2507767231852185,132.01815385366228
1.700,1.875,2.050,-2.2476475223322403,132.01815385336528
1.700,1.875,2.050,-2.244518321479262,132.01815385311525
1.700,1.875,2.050,-2.241389120626284,132.01815385291545
1.700,1.875,2.050,-2.2382599197733057,132.0181538527691
1.700,1.875,2.050,-2.2351307189203276,132.01815385267946
1.700,1.875,2.050,-2.2320015180673494,132.01815385264968
1.700,1.875,2.050,-2.228872317214371,132.01815385268304
1.700,1.875,2.050,-2.225743116361393,132.01815385278272
1.700,1.875,2.050,-2.222613915508415,132.018153852952
1.700,1.875,2.050,-2.2194847146554366,132.01815385319404
1.700,1.875,2.050,-2.216355513802459,132.01815385351208
1.700,1.875,2.050,-2.2132263129494807,132.01815385390938
1.700,1.875,2.050,-2.2100971120965025,132.0181538543891
1.700,1.875,2.050,-2.2069679112435243,132.0181538549545
1.700,1.875,2.050,-2.203838710390546,132.01815385560883
1.700,1.875,2.050,-2.2007095095375684,132.01815385635524
1.700,1.875,2.050,-2.19758030868459,132.018153857197
1.700,1.875,2.050,-2.194451107831612,132.01815385813734
1.700,1.875,2.050,-2.191321906978634,132.01815385917945
1.700,1.875,2.050,-2.1881927061256556,132.01815386032658
1.700,1.875,2.050,-2.1850635052726775,132.01815386158194
1.700,1.875,2.050,-2.1819343044196993,132.01815386294874
1.700,1.875,2.050,-2.178805103566721,132.01815386443022
1.700,1.875,2.050,-2.175675902713743,132.01815386602956
1.700,1.875,2.050,-2.1725467018607647,132.01815386774885
1.700,1.875,2.050,-2.1694175010077865,132.01815386958046
1.700,1.875,2.050,-2.1662883001548083,132.01815387151245
1.700,1.875,2.050,-2.16315909930183,132.01815387353278
1.700,1.875,2.050,-2.160029898448852,132.0181538756294
1.700,1.875,2.050,-2.1569006975958738,132.01815387779033
1.700,1.875,2.050,-2.153771496742896,132.0181538800035
1.700,1.875,2.050,-2.150642295889918,132.0181538822569
1.700,1.875,2.050,-2.1475130950369397,132.01815388453855
1.700,1.875,2.050,-2.1443838941839615,132.01815388683636
1.700,1.875,2.050,-2.1412546933309833,132.01815388913832
1.700,1.875,2.050,-2.1381254924780055,132.01815389143243
1.700,1.875,2.050,-2.1349962916250274,132.01815389370665
1.700,1.875,2.050,-2.131867090772049,132.01815389594896
1.700,1.875,2.050,-2.128737889919071,132.01815389814732
1.700,1.875,2.050,-2.125608689066093,132.01815390028972
1.700,1.875,2.050,-2.1224794882131146,132.01815390236413
1.700,1.875,2.050,-2.1193502873601364,132.01815390435854
1.700,1.875,2.050,-2.1162210865071582,132.0181539062609
1.700,1.875,2.050,-2.11309188565418,132.01815390805916
1.700,1.875,2.050,-2.109962684801202,132.01815390974136
1.700,1.875,2.050,-2.1068334839482237,132.01815391129546
1.700,1.875,2.050,-2.1037042830952455,132.0181539127094
1.700,1.875,2.050,-2.1005750822422673,132.01815391397116
1.700,1.875,2.050,-2.097445881389289,132.01815391506875
1.700,1.875,2.050,-2.094316680536311,132.01815391599013
1.700,1.875,2.050,-2.091187479683333,132.01815391672326
1.700,1.875,2.050,-2.088058278830355,132.01815391725614
1.700,1.875,2.050,-2.084929077977377,132.0181539175767
1.700,1.875,2.050,-2.0817998771243986,132.01815391767298
1.700,1.875,2.050,-2.0786706762714204,132.01815391753289
1.700,1.875,2.050,-2.0755414754184427,132.01815391714445
1.700,1.875,2.050,-2.0724122745654645,132.0181539164956
1.700,1.875,2.050,-2.0692830737124863,132.01815391557435
1.700,1.875,2.050,-2.066153872859508,132.01815391436864
1.700,1.875,2.050,-2.06302467200653,132.0181539128665
1.700,1.875,2.050,-2.0598954711535518,132.01815391105583
1.700,1.875,2.050,-2.0567662703005736,132.01815390892466
1.700,1.875,2.050,-2.0536370694475954,132.01815390646095
1.700,1.875,2.050,-2.050507868594617,132.0181539036527
1.700,1.875,2.050,-2.047378667741639,132.01815390048782
1.700,1.875,2.050,-2.044249466888661,132.01815389695432
1.700,1.875,2.050,-2.0411202660356826,132.0181538930402
1.700,1.875,2.050,-2.0379910651827045,132.0181538887334
1.700,1.875,2.050,-2.0348618643297263,132.01815388402193
1.700,1.875,2.050,-2.031732663476748,132.0181538788937
1.700,1.875,2.050,-2.0286034626237703,132.0181538733368
1.700,1.875,2.050,-2.025474261770792,132.01815386733907
1.700,1.875,2.050,-2.022345060917814,132.01815386089436
1.700,1.875,2.050,-2.0192158600648358,132.01815385403313
1.700,1.875,2.050,-2.0160866592118576,132.01815384680026
1.700,1.875,2.050,-2.01295745835888,132.0181538392406
1.700,1.875,2.050,-2.0098282575059017,132.01815383139905
1.700,1.875,2.050,-2.0066990566529235,132.01815382332046
1.700,1.875,2.050,-2.0035698557999453,132.01815381504971
1.700,1.875,2.050,-2.000440654946967,132.01815380663172
1.700,1.875,2.050,-1.997311454093989,132.0181537981113
1.700,1.875,2.050,-1.9941822532410107,132.01815378953341
1.700,1.875,2.050,-1.9910530523880325,132.01815378094287
1.700,1.875,2.050,-1.9879238515350544,132.01815377238455
1.700,1.875,2.050,-1.9847946506820762,132.0181537639034
1.700,1.875,2.050,-1.981665449829098,132.0181537555442
1.700,1.875,2.050,-1.9785362489761198,132.0181537473519
1.700,1.875,2.050,-1.9754070481231416,132.01815373937137
1.700,1.875,2.050,-1.9722778472701639,132.01815373164746
1.700,1.875,2.050,-1.9691486464171857,132.01815372422504
1.700,1.875,2.050,-1.9660194455642075,132.01815371714903
1.700,1.875,2.050,-1.9628902447112293,132.0181537104643
1.700,1.875,2.050,-1.9597610438582511,132.0181537042157
1.700,1.875,2.050,-1.956631843005273,132.01815369844815
1.700,1.875,2.050,-1.9535026421522947,132.01815369320647
1.700,1.875,2.050,-1.9503734412993166,132.0181536885356
1.700,1.875,2.050,-1.9472442404463384,132.01815368448035
1.700,1.875,2.050,-1.9441150395933602,132.01815368108566
1.700,1.875,2.050,-1.9409858387403824,132.0181536783964
1.700,1.875,2.050,-1.9378566378874043,132.01815367645742
1.700,1.875,2.050,-1.934727437034426,132.0181536753136
1.700,1.875,2.050,-1.9315982361814479,132.01815367500984
1.700,1.875,2.050,-1.9284690353284697,132.018153675591
1.700,1.875,2.050,-1.9253398344754915,132.018153677102
1.700,1.875,2.050,-1.9222106336225133,132.01815367958767
1.700,1.875,2.050,-1.9190814327695351,132.0181536830929
1.700,1.875,2.050,-1.915952231916557,132.01815368766256
1.700,1.875,2.050,-1.9128230310635788,132.01815369334153
1.700,1.875,2.050,-1.909693830210601,132.0181537001747
1.700,1.875,2.050,-1.9065646293576228,132.01815370820697
1.700,1.875,2.050,-1.9034354285046446,132.0181537174832
1.700,1.875,2.050,-1.9003062276516665,132.01815372804822
1.700,1.875,2.050,-1.8971770267986883,132.01815373994697
1.700,1.875,2.050,-1.89404782594571,132.0181537532243
1.700,1.875,2.050,-1.890918625092732,132.0181537679251
1.700,1.875,2.050,-1.8877894242397537,132.01815378409424
1.700,1.875,2.050,-1.8846602233867755,132.0181538017766
1.700,1.875,2.050,-1.8815310225337973,132.01815382101708
1.700,1.875,2.050,-1.8784018216808196,132.01815384186054
1.700,1.875,2.050,-1.8752726208278414,132.01815386435183
1.700,1.875,2.050,-1.8721434199748632,132.01815388850895
1.700,1.875,2.050,-1.869014219121885,132.0181539142098
1.700,1.875,2.050,-1.8658850182689068,132.0181539412869
1.700,1.875,2.050,-1.8627558174159287,132.01815396957278
1.700,1.875,2.050,-1.8596266165629505,132.01815399889992
1.700,1.875,2.050,-1.8564974157099723,132.01815402910088
1.700,1.875,2.050,-1.853368214856994,132.01815406000816
1.700,1.875,2.050,-1.850239014004016,132.01815409145425
1.700,1.875,2.050,-1.8471098131510382,132.01815412327167
1.700,1.875,2.050,-1.84398061229806,132.01815415529296
1.700,1.875,2.050,-1.8408514114450818,132.0181541873506
1.700,1.875,2.050,-1.8377222105921036,132.0181542192771
1.700,1.875,2.050,-1.8345930097391254,132.018154250905
1.700,1.875,2.050,-1.8314638088861472,132.0181542820668
1.700,1.875,2.050,-1.828334608033169,132.01815431259502
1.700,1.875,2.050,-1.8252054071801909,132.01815434232216
1.700,1.875,2.050,-1.8220762063272127,132.01815437108073
1.700,1.875,2.050,-1.8189470054742345,132.01815439870325
1.700,1.875,2.050,-1.8158178046212567,132.0181544250222
1.700,1.875,2.050,-1.8126886037682786,132.01815444987017
1.700,1.875,2.050,-1.8095594029153004,132.0181544730796
1.700,1.875,2.050,-1.8064302020623222,132.01815449448304
1.700,1.875,2.050,-1.803301001209344,132.01815451391298
1.700,1.875,2.050,-1.8001718003563658,132.01815453120196
1.700,1.875,2.050,-1.7970425995033876,132.01815454618247
1.700,1.875,2.050,-1.7939133986504094,132.01815455868703
1.700,1.875,2.050,-1.7907841977974313,132.01815456854814
1.700,1.875,2.050,-1.787654996944453,132.01815457559832
1.700,1.875,2.050,-1.7845257960914753,132.0181545796701
1.700,1.875,2.050,-1.7813965952384971,132.01815458059596
1.700,1.875,2.050,-1.778267394385519,132.01815457820845
1.700,1.875,2.050,-1.7751381935325408,132.01815457234005
1.700,1.875,2.050,-1.7720089926795626,132.0181545628233
1.700,1.875,2.050,-1.7688797918265844,132.0181545494907
1.700,1.875,2.050,-1.7657505909736062,132.01815453217475
1.700,1.875,2.050,-1.762621390120628,132.01815451070797
1.700,1.875,2.050,-1.7594921892676498,132.0181544849229
1.700,1.875,2.050,-1.7563629884146716,132.01815445465198
1.700,1.875,2.050,-1.753233787561694,132.0181544197278
1.700,1.875,2.050,-1.7501045867087157,132.01815437998286
1.700,1.875,2.050,-1.7469753858557375,132.01815433524962
1.700,1.875,2.050,-1.7438461850027593,132.01815428536065
1.700,1.875,2.050,-1.7407169841497812,132.01815423014844
1.700,1.875,2.050,-1.737587783296803,132.0181541694455
1.700,1.875,2.050,-1.7344585824438248,132.01815410308433
1.700,1.875,2.050,-1.7313293815908466,132.01815403089748
1.700,1.875,2.050,-1.7282001807378684,132.01815395271743
1.700,1.875,2.050,-1.7250709798848902,132.01815386837671
1.700,1.875,2.050,-1.7219417790319125,132.01815377783112
1.700,1.875,2.050,-1.7188125781789343,132.01815368156448
1.700,1.875,2.050,-1.715683377325956,132.0181535802018
1.700,1.875,2.050,-1.712554176472978,132.01815347436823
1.700,1.875,2.050,-1.7094249756199997,132.0181533646888
1.700,1.875,2.050,-1.7062957747670215,132.0181532517886
1.700,1.875,2.050,-1.7031665739140434,132.01815313629268
1.700,1.875,2.050,-1.7000373730610652,132.0181530188261
1.700,1.875,2.050,-1.696908172208087,132.01815290001397
1.700,1.875,2.050,-1.6937789713551088,132.01815278048136
1.700,1.875,2.050,-1.690649770502131,132.0181526608533
1.700,1.875,2.050,-1.6875205696491529,132.01815254175492
1.700,1.875,2.050,-1.6843913687961747,132.01815242381122
1.700,1.875,2.050,-1.6812621679431965,132.01815230764734
1.700,1.875,2.050,-1.6781329670902183,132.0181521938883
1.700,1.875,2.050,-1.6750037662372401,132.01815208315924
1.700,1.875,2.050,-1.671874565384262,132.01815197608516
1.700,1.875,2.050,-1.6687453645312837,132.01815187329117
1.700,1.875,2.050,-1.6656161636783056,132.01815177540232
1.700,1.875,2.050,-1.6624869628253274,132.0181516830437
1.700,1.875,2.050,-1.6593577619723496,132.0181515968404
1.700,1.875,2.050,-1.6562285611193714,132.01815151741744
1.700,1.875,2.050,-1.6530993602663933,132.01815144539992
1.700,1.875,2.050,-1.649970159413415,132.01815138141293
1.700,1.875,2.050,-1.6468409585604369,132.01815132608152
1.700,1.875,2.050,-1.6437117577074587,132.01815128003074
1.700,1.875,2.050,-1.6405825568544805,132.0181512438857
1.700,1.875,2.050,-1.6374533560015023,132.0181512182715
1.700,1.875,2.050,-1.6343241551485241,132.01815120381312
1.700,1.875,2.050,-1.631194954295546,132.0181512011357
1.700,1.875,2.050,-1.6280657534425682,132.01815121086432
1.700,1.875,2.050,-1.62493655258959,132.018151233624
1.700,1.875,2.050,-1.6218073517366118,132.01815127003985
1.700,1.875,2.050,-1.6186781508836336,132.01815132073693
1.700,1.875,2.050,-1.6155489500306555,132.0181513863403
1.700,1.875,2.050,-1.6124197491776773,132.01815146747506
1.700,1.875,2.050,-1.609290548324699,132.01815156476627
1.700,1.875,2.050,-1.606161347471721,132.018151678839
1.700,1.875,2.050,-1.6030321466187427,132.0181518103183
1.700,1.875,2.050,-1.5999029457657645,132.01815195982928
1.700,1.875,2.050,-1.5967737449127863,132.018152127997
1.700,1.875,2.050,-1.5936445440598086,132.0181523154465
1.700,1.875,2.050,-1.5905153432068304,132.01815252280292
1.700,1.875,2.050,-1.5873861423538522,132.01815275069129
1.700,1.875,2.050,-1.584256941500874,132.01815299973666
1.700,1.875,2.050,-1.5811277406478959,132.0181532705641
1.700,1.875,2.050,-1.5779985397949177,132.01815356379876
1.700,1.875,2.050,-1.5748693389419395,132.0181538800656
1.700,1.875,2.050,-1.5717401380889613,132.01815421943246
1.700,1.875,2.050,-1.568610937235983,132.01815458000036
1.700,1.875,2.050,-1.565481736383005,132.01815495943643
1.700,1.875,2.050,-1.5623525355300272,132.0181553554079
1.700,1.875,2.050,-1.559223334677049,132.018155765582
1.700,1.875,2.050,-1.5560941338240708,132.0181561876259
1.700,1.875,2.050,-1.5529649329710926,132.0181566192068
1.700,1.875,2.050,-1.5498357321181144,132.01815705799186
1.700,1.875,2.050,-1.5467065312651362,132.01815750164837
1.700,1.875,2.050,-1.543577330412158,132.01815794784346
1.700,1.875,2.050,-1.5404481295591799,132.01815839424435
1.700,1.875,2.050,-1.5373189287062017,132.01815883851825
1.700,1.875,2.050,-1.5341897278532235,132.01815927833235
1.700,1.875,2.050,-1.5310605270002458,132.01815971135386
1.700,1.875,2.050,-1.5279313261472676,132.01816013524996
1.700,1.875,2.050,-1.5248021252942894,132.01816054768784
1.700,1.875,2.050,-1.5216729244413112,132.01816094633475
1.700,1.875,2.050,-1.518543723588333,132.01816132885784
1.700,1.875,2.050,-1.5154145227353548,132.01816169292437
1.700,1.875,2.050,-1.5122853218823766,132.01816203620146
1.700,1.875,2.050,-1.5091561210293984,132.01816235635636
1.700,1.875,2.050,-1.5060269201764203,132.01816265105623
1.700,1.875,2.050,-1.502897719323442,132.01816291796834
